"",-XX:TargetSurvivorRatio=percent,"<p>Sets the desired percentage of survivor space (0 to 100) used after young garbage collection. By default, this option is set to 50%.</p> 
<p>The following example shows how to set the target survivor space ratio to 30%:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:TargetSurvivorRatio=30
</pre>"
"",-XX:TLABSize=size,"<p>Sets the initial size (in bytes) of a thread-local allocation buffer (TLAB). Append the letter <code dir=""ltr"">k</code> or <code dir=""ltr"">K</code> to indicate kilobytes, <code dir=""ltr"">m</code> or <code dir=""ltr"">M</code> to indicate megabytes, <code dir=""ltr"">g</code> or <code dir=""ltr"">G</code> to indicate gigabytes. If this option is set to 0, then the JVM chooses the initial size automatically.</p> 
<p>The following example shows how to set the initial TLAB size to 512 KB:</p> 
<pre dir=""ltr"" xml:space=""preserve"">
-XX:TLABSize=512k
</pre>"
"",-XX:+UseAdaptiveSizePolicy,"<p>Enables the use of adaptive generation sizing. This option is enabled by default. To disable adaptive generation sizing, specify <code dir=""ltr"">-XX:-UseAdaptiveSizePolicy</code> and set the size of the memory allocation pool explicitly (see the <code dir=""ltr"">-XX:SurvivorRatio</code> option).</p>"
"",-XX:+UseCMSInitiatingOccupancyOnly,"<p>Enables the use of the occupancy value as the only criterion for initiating the CMS collector. By default, this option is disabled and other criteria may be used.</p>"
"",-XX:+UseConcMarkSweepGC,"<p>Enables the use of the CMS garbage collector for the old generation. Oracle recommends that you use the CMS garbage collector when application latency requirements cannot be met by the throughput (<code dir=""ltr"">-XX:+UseParallelGC</code>) garbage collector. The G1 garbage collector (<code dir=""ltr"">-XX:+UseG1GC</code>) is another alternative.</p> 
<p>By default, this option is disabled and the collector is chosen automatically based on the configuration of the machine and type of the JVM. When this option is enabled, the <code dir=""ltr"">-XX:+UseParNewGC</code> option is automatically set and you should not disable it, because the following combination of options has been deprecated in JDK 8: <code dir=""ltr"">-XX:+UseConcMarkSweepGC -XX:-UseParNewGC</code>.</p>"
"",-XX:+UseG1GC,"<p>Enables the use of the garbage-first (G1) garbage collector. It is a server-style garbage collector, targeted for multiprocessor machines with a large amount of RAM. It meets GC pause time goals with high probability, while maintaining good throughput. The G1 collector is recommended for applications requiring large heaps (sizes of around 6 GB or larger) with limited GC latency requirements (stable and predictable pause time below 0.5 seconds).</p> 
<p>By default, this option is disabled and the collector is chosen automatically based on the configuration of the machine and type of the JVM.</p>"
"",-XX:+UseGCOverheadLimit,"<p>Enables the use of a policy that limits the proportion of time spent by the JVM on GC before an <code dir=""ltr"">OutOfMemoryError</code> exception is thrown. This option is enabled, by default and the parallel GC will throw an <code dir=""ltr"">OutOfMemoryError</code> if more than 98% of the total time is spent on garbage collection and less than 2% of the heap is recovered. When the heap is small, this feature can be used to prevent applications from running for long periods of time with little or no progress. To disable this option, specify <code dir=""ltr"">-XX:-UseGCOverheadLimit</code>.</p>"
"",-XX:+UseNUMA,"<p>Enables performance optimization of an application on a machine with nonuniform memory architecture (NUMA) by increasing the application's use of lower latency memory. By default, this option is disabled and no optimization for NUMA is made. The option is only available when the parallel garbage collector is used (<code dir=""ltr"">-XX:+UseParallelGC</code>).</p>"
"",-XX:+UseParallelGC,"<p>Enables the use of the parallel scavenge garbage collector (also known as the throughput collector) to improve the performance of your application by leveraging multiple processors.</p> 
<p>By default, this option is disabled and the collector is chosen automatically based on the configuration of the machine and type of the JVM. If it is enabled, then the <code dir=""ltr"">-XX:+UseParallelOldGC</code> option is automatically enabled, unless you explicitly disable it.</p>"
"",-XX:+UseParallelOldGC,"<p>Enables the use of the parallel garbage collector for full GCs. By default, this option is disabled. Enabling it automatically enables the <code dir=""ltr"">-XX:+UseParallelGC</code> option.</p>"
"",-XX:+UseParNewGC,"<p>Enables the use of parallel threads for collection in the young generation. By default, this option is disabled. It is automatically enabled when you set the <code dir=""ltr"">-XX:+UseConcMarkSweepGC</code> option. Using the <code dir=""ltr"">-XX:+UseParNewGC</code> option without the <code dir=""ltr"">-XX:+UseConcMarkSweepGC</code> option was deprecated in JDK 8.</p>"
"",-XX:+UseSerialGC,"<p>Enables the use of the serial garbage collector. This is generally the best choice for small and simple applications that do not require any special functionality from garbage collection. By default, this option is disabled and the collector is chosen automatically based on the configuration of the machine and type of the JVM.</p>"
"",-XX:+UseSHM,"<p>On Linux, enables the JVM to use shared memory to setup large pages.</p> 
<p>For more information, see <a href=""#large_pages"">""Large Pages""</a>.</p>"
"",-XX:+UseStringDeduplication,"<p>Enables string deduplication. By default, this option is disabled. To use this option, you must enable the garbage-first (G1) garbage collector. See the <code dir=""ltr"">-XX:+UseG1GC</code> option.</p> 
<p><i>String deduplication</i> reduces the memory footprint of <code dir=""ltr"">String</code> objects on the Java heap by taking advantage of the fact that many <code dir=""ltr"">String</code> objects are identical. Instead of each <code dir=""ltr"">String</code> object pointing to its own character array, identical <code dir=""ltr"">String</code> objects can point to and share the same character array.</p>"
"",-XX:+UseTLAB,"<p>Enables the use of thread-local allocation blocks (TLABs) in the young generation space. This option is enabled by default. To disable the use of TLABs, specify <code dir=""ltr"">-XX:-UseTLAB</code>.</p>"
"",-Xincgc,<p>Enables incremental garbage collection. This option was deprecated in JDK 8 with no replacement.</p>
"",-Xrunlibname,"<p>Loads the specified debugging/profiling library. This option was superseded by the <code dir=""ltr"">-agentlib</code> option.</p>"
"",-XX:CMSIncrementalDutyCycle=percent,"<p>Sets the percentage of time (0 to 100) between minor collections that the concurrent collector is allowed to run. This option was deprecated in JDK 8 with no replacement, following the deprecation of the <code dir=""ltr"">-XX:+CMSIncrementalMode</code> option.</p>"
"",-XX:CMSIncrementalDutyCycleMin=percent,"<p>Sets the percentage of time (0 to 100) between minor collections that is the lower bound for the duty cycle when <code dir=""ltr"">-XX:+CMSIncrementalPacing</code> is enabled. This option was deprecated in JDK 8 with no replacement, following the deprecation of the <code dir=""ltr"">-XX:+CMSIncrementalMode</code> option.</p>"
"",-XX:+CMSIncrementalMode,"<p>Enables the incremental mode for the CMS collector. This option was deprecated in JDK 8 with no replacement, along with other options that start with <code dir=""ltr"">CMSIncremental</code>.</p>"
"",-XX:CMSIncrementalOffset=percent,"<p>Sets the percentage of time (0 to 100) by which the incremental mode duty cycle is shifted to the right within the period between minor collections. This option was deprecated in JDK 8 with no replacement, following the deprecation of the <code dir=""ltr"">-XX:+CMSIncrementalMode</code> option.</p>"
"",-XX:+CMSIncrementalPacing,"<p>Enables automatic adjustment of the incremental mode duty cycle based on statistics collected while the JVM is running. This option was deprecated in JDK 8 with no replacement, following the deprecation of the <code dir=""ltr"">-XX:+CMSIncrementalMode</code> option.</p>"
"",-XX:CMSIncrementalSafetyFactor=percent,"<p>Sets the percentage of time (0 to 100) used to add conservatism when computing the duty cycle. This option was deprecated in JDK 8 with no replacement, following the deprecation of the <code dir=""ltr"">-XX:+CMSIncrementalMode</code> option.</p>"
"",-XX:CMSInitiatingPermOccupancyFraction=percent,<p>Sets the percentage of the permanent generation occupancy (0 to 100) at which to start a GC. This option was deprecated in JDK 8 with no replacement.</p>
"",-XX:MaxPermSize=size,"<p>Sets the maximum permanent generation space size (in bytes). This option was deprecated in JDK 8, and superseded by the <code dir=""ltr"">-XX:MaxMetaspaceSize</code> option.</p>"
"",-XX:PermSize=size,"<p>Sets the space (in bytes) allocated to the permanent generation that triggers a garbage collection if it is exceeded. This option was deprecated un JDK 8, and superseded by the <code dir=""ltr"">-XX:MetaspaceSize</code> option.</p>"
"",-XX:+UseSplitVerifier,"<p>Enables splitting of the verification process. By default, this option was enabled in the previous releases, and verification was split into two phases: type referencing (performed by the compiler) and type checking (performed by the JVM runtime). This option was deprecated in JDK 8, and verification is now split by default without a way to disable it.</p>"
"",-XX:+UseStringCache,<p>Enables caching of commonly allocated strings. This option was removed from JDK 8 with no replacement.</p>
